id,destino,prioridad,peso
42844,Bogotá,5,21.0
42845,Armenia,5,11.5
42846,Armenia,5,8.0
42847,Barranquilla,3,17.1
42848,Mitú,3,22.4
42849,Villavicencio,2,11.2
42850,Medellín,5,18.5
42851,Valledupar,4,7.6
42852,Manizales,2,14.1
42853,Valledupar,3,12.6
42854,Sincelejo,2,7.0
42855,Cali,2,15.2
42856,Mitú,5,14.9
42857,Bogotá,5,22.3
42858,Cali,2,10.6
42859,Florencia,3,14.0
42860,Florencia,1,20.1
42861,Medellín,3,15.2
42862,Cali,1,23.7
42863,Valledupar,2,9.8
42864,Cúcuta,1,12.4
42865,Cartagena,2,16.8
42866,Montería,4,22.2
42867,Manizales,3,13.3
42868,Mitú,2,12.0
42869,Bucaramanga,4,17.0
42870,Pereira,1,15.9
42871,Cartagena,5,7.1
42872,Neiva,3,6.6
42873,Santa Marta,4,21.5
42874,Ibagué,4,10.5
42875,Cali,5,22.8
42876,Ibagué,2,20.1
42877,Mitú,2,15.4
42878,Pasto,4,22.0
42879,Pereira,2,20.0
42880,Cúcuta,3,18.9
42881,Cartagena,1,21.9
42882,Medellín,4,10.1
42883,Ipiales,5,11.3
42884,Montería,4,5.2
42885,Bogotá,3,21.5
42886,Popayán,2,7.1
42887,Bogotá,3,13.0
42888,Montería,4,9.9
42889,Cartagena,3,9.1
42890,Santa Marta,5,15.9
42891,Bogotá,1,7.8
42892,Pereira,5,9.8
42893,Cartagena,4,14.4
42894,Sincelejo,4,21.2
42895,Cartagena,2,14.0
42896,Valledupar,3,16.7
42897,Montería,3,13.1
42898,Montería,5,13.9
42899,Santa Marta,4,19.9
42900,Manizales,1,13.2
42901,Bogotá,5,7.7
42902,Bogotá,2,20.9
42903,Cali,5,10.0
42904,Pasto,2,10.8
42905,Valledupar,5,19.8
42906,Pereira,2,15.7
42907,Tunja,4,22.0
42908,Popayán,3,21.1
42909,Montería,3,11.7
42910,Bogotá,2,17.8
42911,Mitú,2,16.2
42912,Florencia,1,10.2
42913,Mitú,2,15.7
42914,Cali,3,7.0
42915,Bogotá,1,19.1
42916,Bogotá,1,18.7
42917,Valledupar,4,19.8
42918,Cali,2,7.9
42919,Cúcuta,1,5.4
42920,Ibagué,4,23.6
42921,Cartagena,5,20.9
42922,Pereira,2,18.8
42923,Tunja,4,10.2
42924,Medellín,5,8.3
42925,Quibdó,4,24.3
42926,Barranquilla,3,18.1
42927,Medellín,2,8.7
42928,Ipiales,4,13.7
42929,Barranquilla,2,7.3
42930,Pasto,4,7.9
42931,Tunja,1,16.9
42932,Florencia,5,12.9
42933,Manizales,4,15.4
42934,Ipiales,5,6.3
42935,Santa Marta,5,6.9
42936,Florencia,5,7.1
42937,Montería,1,18.8
42938,Montería,1,24.8
42939,Ipiales,2,17.0
42940,Medellín,4,10.5
42941,Ipiales,5,15.2
42942,Sincelejo,1,10.1
42943,Quibdó,2,23.7
42944,Ipiales,1,17.9
42945,Valledupar,2,24.8
42946,Pereira,1,21.5
42947,Riohacha,2,8.6
42948,Popayán,4,21.5
42949,Sincelejo,3,14.3
42950,Sincelejo,3,8.4
42951,Valledupar,5,22.9
42952,Ipiales,3,9.2
42953,Popayán,1,23.4
42954,Armenia,3,23.5
42955,Bucaramanga,3,11.0
42956,Armenia,2,20.6
42957,Bogotá,2,6.8
42958,Quibdó,1,13.7
42959,Cúcuta,3,19.7
42960,Armenia,3,17.2
42961,Manizales,1,17.3
42962,Cúcuta,1,5.9
42963,Ibagué,5,6.7
42964,Cali,1,14.4
42965,Bogotá,4,12.5
42966,Bogotá,3,12.7
42967,Barranquilla,3,13.9
42968,Manizales,5,5.8
42969,Bucaramanga,4,21.8
42970,Pereira,2,15.7
42971,Cúcuta,2,18.6
42972,Pereira,2,21.4
42973,Sincelejo,5,4.7
42974,Mitú,4,9.1
42975,Mitú,5,13.1
42976,Neiva,5,17.1
42977,Valledupar,3,12.0
42978,Florencia,2,10.4
42979,Riohacha,4,8.4
42980,Ibagué,2,21.0
42981,Montería,5,22.5
42982,Barranquilla,1,10.1
42983,Tunja,2,15.9
42984,Tunja,4,14.4
42985,Florencia,4,22.6
42986,Barranquilla,1,17.8
42987,Valledupar,1,20.3
42988,Ipiales,4,5.6
42989,Neiva,4,13.3
42990,Cúcuta,5,13.0
42991,Sincelejo,2,20.3
42992,Pasto,1,18.2
42993,Cali,1,17.5
42994,Barranquilla,2,10.5
42995,Ibagué,5,9.2
42996,Cartagena,5,21.8
42997,Riohacha,5,13.5
42998,Mitú,2,23.0
42999,Ipiales,1,23.0
43000,Montería,2,8.8
43001,Neiva,3,15.4
43002,Montería,5,18.0
43003,Sincelejo,1,20.2
43004,Ipiales,5,19.4
43005,Villavicencio,5,15.9
43006,Riohacha,3,19.8
43007,Villavicencio,3,16.8
43008,Barranquilla,1,11.0
43009,Santa Marta,4,13.3
43010,Riohacha,5,14.6
43011,Neiva,5,12.7
43012,Ibagué,1,10.7
43013,Barranquilla,5,4.9
43014,Bucaramanga,2,7.9
43015,Popayán,1,9.6
43016,Bucaramanga,1,9.4
43017,Valledupar,5,16.6
43018,Ibagué,5,21.3
43019,Bogotá,5,9.0
43020,Cali,2,23.3
43021,Tunja,1,9.5
43022,Manizales,5,23.3
43023,Villavicencio,2,12.6
43024,Montería,1,11.9
43025,Pereira,3,17.9
43026,Florencia,2,20.0
43027,Riohacha,2,17.4
43028,Ipiales,5,10.5
43029,Ibagué,2,22.9
43030,Armenia,5,10.5
43031,Tunja,3,5.2
43032,Cali,4,9.9
43033,Cartagena,5,9.9
43034,Pereira,2,21.5
43035,Tunja,4,8.9
43036,Pereira,1,17.9
43037,Bucaramanga,4,23.1
43038,Cali,5,10.1
43039,Valledupar,3,19.9
43040,Bucaramanga,2,10.2
43041,Florencia,4,23.9
43042,Medellín,5,23.6
43043,Bogotá,2,13.9
43044,Bogotá,3,23.7
43045,Bucaramanga,2,11.2
43046,Cartagena,2,14.6
43047,Armenia,4,13.7
43048,Montería,4,11.9
43049,Popayán,1,11.1
43050,Pereira,3,23.5
43051,Montería,1,5.7
43052,Cartagena,4,15.9
43053,Pereira,2,9.9
43054,Pereira,1,7.7
43055,Medellín,5,12.9
43056,Cartagena,3,14.7
43057,Barranquilla,1,13.3
43058,Quibdó,1,8.5
43059,Montería,4,10.9
43060,Neiva,5,24.5
43061,Santa Marta,4,7.3
43062,Valledupar,2,24.7
43063,Neiva,1,9.6
43064,Manizales,2,13.6
43065,Armenia,1,16.0
43066,Florencia,1,24.9
43067,Manizales,2,19.6
43068,Sincelejo,5,11.9
43069,Pasto,4,8.2
43070,Manizales,5,6.4
43071,Florencia,1,11.2
43072,Quibdó,3,17.7
43073,Neiva,2,19.9
43074,Ipiales,3,13.4
43075,Cali,3,8.2
43076,Mitú,4,20.1
43077,Cartagena,4,14.1
43078,Cúcuta,1,12.7
43079,Quibdó,4,5.6
43080,Armenia,1,15.2
43081,Pasto,2,15.6
43082,Cúcuta,4,6.8
43083,Barranquilla,4,22.5
43084,Villavicencio,4,24.3
43085,Neiva,2,10.6
43086,Ibagué,5,7.0
43087,Florencia,5,7.8
43088,Cúcuta,1,9.2
43089,Valledupar,5,23.0
43090,Santa Marta,3,16.7
43091,Armenia,5,24.4
43092,Bucaramanga,5,13.7
43093,Valledupar,4,20.5
43094,Quibdó,1,21.5
43095,Armenia,1,7.6
43096,Ibagué,2,7.8
43097,Medellín,3,6.6
43098,Bucaramanga,3,9.2
43099,Bucaramanga,2,20.3
43100,Pereira,5,24.4
43101,Neiva,1,5.6
43102,Montería,2,18.2
43103,Villavicencio,4,16.2
43104,Popayán,3,5.3
43105,Barranquilla,1,16.5
43106,Armenia,5,16.8
43107,Cali,4,14.4
43108,Tunja,4,18.6
43109,Barranquilla,5,6.8
43110,Quibdó,5,11.3
43111,Cartagena,3,24.0
43112,Neiva,1,21.7
43113,Montería,1,23.9
43114,Cúcuta,2,12.5
43115,Montería,2,21.5
43116,Ibagué,3,18.9
43117,Villavicencio,2,20.8
43118,Ibagué,3,4.7
43119,Valledupar,4,14.9
43120,Medellín,1,9.5
43121,Ibagué,1,24.8
43122,Armenia,2,20.6
43123,Bucaramanga,3,24.2
43124,Popayán,3,6.2
43125,Montería,3,10.1
43126,Pereira,5,12.0
43127,Florencia,5,5.2
43128,Pereira,2,10.4
43129,Santa Marta,4,8.8
43130,Ipiales,5,5.2
43131,Ipiales,3,9.3
43132,Mitú,5,10.3
43133,Pasto,4,4.9
43134,Bogotá,1,12.2
43135,Pereira,3,14.0
43136,Pereira,2,19.2
43137,Cúcuta,1,21.3
43138,Quibdó,2,22.2
43139,Cartagena,3,7.3
43140,Ipiales,4,15.0
43141,Medellín,1,20.7
43142,Mitú,4,5.6
43143,Bucaramanga,1,18.0
43144,Valledupar,3,12.3
43145,Barranquilla,3,16.0
43146,Riohacha,2,8.5
43147,Armenia,5,23.9
43148,Cali,5,11.9
43149,Tunja,4,21.0
43150,Bogotá,2,8.6
43151,Riohacha,1,24.4
43152,Popayán,1,12.3
43153,Pasto,3,19.2
43154,Santa Marta,3,24.5
43155,Ipiales,1,7.5
43156,Cúcuta,4,24.7
43157,Manizales,1,5.2
43158,Cúcuta,2,15.2
43159,Armenia,1,18.3
43160,Armenia,3,23.6
43161,Santa Marta,1,16.4
43162,Manizales,1,13.2
43163,Bucaramanga,2,22.2
43164,Pereira,3,8.9
43165,Riohacha,5,7.8
43166,Popayán,5,8.2
43167,Valledupar,4,11.0
43168,Ibagué,5,7.2
43169,Bogotá,1,19.6
43170,Cúcuta,3,13.7
43171,Mitú,2,24.4
43172,Valledupar,4,13.9
43173,Barranquilla,3,16.1
43174,Ibagué,4,9.2
43175,Ipiales,5,6.6
43176,Ibagué,2,19.5
43177,Popayán,3,21.5
43178,Bucaramanga,4,13.0
43179,Sincelejo,3,14.2
43180,Cúcuta,1,11.6
43181,Ibagué,4,11.0
43182,Montería,3,20.3
43183,Valledupar,4,10.7
43184,Barranquilla,5,6.4
43185,Sincelejo,3,16.2
43186,Cúcuta,5,11.6
43187,Medellín,1,13.7
43188,Cartagena,2,10.3
43189,Cartagena,4,9.5
43190,Santa Marta,4,11.7
43191,Neiva,2,21.8
43192,Pereira,5,23.9
43193,Florencia,5,16.2
43194,Mitú,1,7.2
43195,Sincelejo,4,4.8
43196,Villavicencio,5,21.7
43197,Santa Marta,5,13.7
43198,Ipiales,5,9.0
43199,Manizales,1,7.6
43200,Pereira,5,14.7
43201,Ipiales,1,22.6
43202,Florencia,4,17.1
43203,Tunja,2,24.3
43204,Popayán,3,11.2
43205,Mitú,5,21.4
43206,Neiva,5,14.4
43207,Popayán,5,8.9
43208,Manizales,2,22.8
43209,Pereira,2,24.4
43210,Cúcuta,5,6.1
43211,Ipiales,3,13.2
43212,Armenia,1,5.9
43213,Valledupar,4,4.5
43214,Tunja,5,19.5
43215,Sincelejo,2,11.1
43216,Florencia,4,20.2
43217,Pasto,3,17.5
43218,Medellín,2,23.4
43219,Villavicencio,3,20.8
43220,Cúcuta,1,19.1
43221,Ibagué,3,22.6
43222,Ipiales,1,22.2
43223,Manizales,1,12.8
43224,Mitú,1,17.5
43225,Santa Marta,1,8.2
43226,Armenia,4,17.1
43227,Pereira,2,22.6
43228,Ipiales,4,16.8
43229,Ibagué,5,8.5
43230,Ibagué,3,11.4
43231,Quibdó,2,4.7
43232,Armenia,1,16.5
43233,Pereira,1,10.2
43234,Cartagena,4,17.6
43235,Bogotá,1,16.6
43236,Bucaramanga,1,7.0
43237,Tunja,5,22.7
43238,Cartagena,4,18.8
43239,Montería,1,8.3
43240,Santa Marta,3,20.9
43241,Quibdó,1,18.4
43242,Ipiales,1,20.1
43243,Villavicencio,2,24.1
43244,Ibagué,3,9.3
43245,Pereira,1,22.1
43246,Cali,5,6.6
43247,Bucaramanga,4,7.7
43248,Quibdó,3,22.5
43249,Popayán,2,15.0
43250,Popayán,1,22.3
43251,Cali,1,14.9
43252,Valledupar,2,17.6
43253,Medellín,1,10.9
43254,Armenia,4,14.4
43255,Bogotá,3,16.8
43256,Ibagué,5,18.2
43257,Ibagué,5,12.0
43258,Pasto,4,15.0
43259,Santa Marta,4,23.7
43260,Montería,5,4.8
43261,Manizales,5,24.3
43262,Tunja,5,7.5
43263,Armenia,3,12.5
43264,Cartagena,4,20.0
43265,Sincelejo,2,6.3
43266,Florencia,4,10.6
43267,Pasto,4,11.5
43268,Cali,1,14.6
43269,Cali,5,16.0
43270,Riohacha,5,10.9
43271,Ipiales,3,11.4
43272,Villavicencio,3,9.2
43273,Pasto,1,23.7
43274,Cartagena,2,4.7
43275,Villavicencio,4,21.5
43276,Tunja,2,8.5
43277,Cartagena,1,22.4
43278,Popayán,5,15.5
43279,Ibagué,4,17.4
43280,Manizales,2,23.6
43281,Pasto,3,22.8
43282,Neiva,1,12.9
43283,Neiva,3,17.2
43284,Popayán,2,23.6
43285,Manizales,2,9.5
43286,Pasto,4,8.2
43287,Bogotá,3,11.7
43288,Florencia,5,15.8
43289,Cali,5,11.2
43290,Cúcuta,3,13.2
43291,Santa Marta,4,18.0
43292,Tunja,5,8.1
43293,Medellín,3,18.8
43294,Florencia,3,14.2
43295,Armenia,3,12.4
43296,Cúcuta,3,23.9
43297,Ibagué,4,24.7
43298,Bucaramanga,1,17.1
43299,Popayán,4,22.6
43300,Tunja,1,4.6
43301,Pereira,4,12.6
43302,Sincelejo,4,6.1
43303,Quibdó,2,10.6
43304,Cali,2,5.9
43305,Barranquilla,5,21.2
43306,Pereira,5,14.4
43307,Manizales,1,23.5
43308,Valledupar,5,13.2
43309,Popayán,5,10.0
43310,Manizales,4,18.8
43311,Pereira,3,6.0
43312,Mitú,5,4.7
43313,Cúcuta,3,22.8
43314,Santa Marta,2,8.7
43315,Villavicencio,2,13.8
43316,Florencia,5,9.5
43317,Cartagena,2,6.4
43318,Medellín,4,21.3
43319,Montería,4,10.3
43320,Neiva,3,15.1
43321,Montería,3,6.1
43322,Popayán,4,21.3
43323,Neiva,1,9.6
43324,Mitú,4,12.9
43325,Quibdó,3,10.8
43326,Bogotá,1,8.7
43327,Pasto,3,6.5
43328,Quibdó,5,6.0
43329,Florencia,5,14.3
43330,Riohacha,3,8.9
43331,Ibagué,3,10.9
43332,Quibdó,3,6.6
43333,Montería,3,8.0
43334,Pasto,1,5.0
43335,Tunja,5,23.1
43336,Tunja,2,21.4
43337,Santa Marta,2,4.7
43338,Cartagena,1,19.2
43339,Bucaramanga,4,15.4
43340,Pasto,3,11.6
43341,Florencia,4,23.5
43342,Barranquilla,3,15.7
43343,Cali,2,9.4
43344,Ipiales,1,15.2
43345,Florencia,4,6.6
43346,Ipiales,4,24.6
43347,Manizales,1,10.9
43348,Cali,1,16.1
43349,Florencia,4,8.9
43350,Montería,5,6.4
43351,Manizales,5,4.5
43352,Barranquilla,2,14.1
43353,Montería,5,8.4
43354,Medellín,4,10.1
43355,Ibagué,3,11.6
43356,Riohacha,1,12.8
43357,Pereira,1,21.2
43358,Cali,3,20.4
43359,Bogotá,1,20.1
43360,Armenia,1,18.4
43361,Tunja,3,13.4
43362,Neiva,4,20.7
43363,Mitú,1,17.3
43364,Villavicencio,1,10.3
43365,Sincelejo,3,4.9
43366,Barranquilla,4,16.0
43367,Pasto,3,7.7
43368,Bucaramanga,2,15.8
43369,Tunja,2,17.2
43370,Valledupar,1,12.8
43371,Barranquilla,2,19.7
43372,Neiva,3,18.8
43373,Manizales,4,14.1
43374,Villavicencio,2,17.3
43375,Bogotá,4,18.1
43376,Santa Marta,2,7.2
43377,Pereira,1,5.3
43378,Florencia,1,10.4
43379,Armenia,4,5.5
43380,Ibagué,5,24.4
43381,Manizales,4,7.2
43382,Riohacha,5,22.8
43383,Cali,3,6.5
43384,Cúcuta,1,11.0
43385,Armenia,1,23.2
43386,Cúcuta,2,13.2
43387,Medellín,5,12.7
43388,Santa Marta,5,24.8
43389,Bucaramanga,3,18.4
43390,Neiva,5,20.3
43391,Villavicencio,2,15.8
43392,Barranquilla,1,7.9
43393,Bucaramanga,2,24.7
43394,Montería,5,21.9
43395,Popayán,1,23.8
43396,Neiva,5,8.8
43397,Tunja,5,12.4
43398,Pasto,1,5.9
43399,Cartagena,2,5.7
43400,Pereira,2,24.4
43401,Pereira,1,15.8
43402,Popayán,4,20.6
43403,Santa Marta,2,17.7
43404,Pereira,5,13.7
43405,Armenia,1,21.7
43406,Cali,3,17.1
43407,Mitú,3,4.6
43408,Montería,5,11.3
43409,Bucaramanga,1,18.5
43410,Riohacha,2,24.6
43411,Ipiales,4,10.6
43412,Ipiales,4,7.1
43413,Neiva,5,11.6
43414,Villavicencio,3,12.8
43415,Sincelejo,4,5.2
43416,Popayán,4,10.0
43417,Bogotá,4,22.7
43418,Quibdó,5,12.5
43419,Ibagué,3,17.0
43420,Ipiales,2,17.7
43421,Bucaramanga,4,21.8
43422,Popayán,5,20.0
43423,Sincelejo,2,6.1
43424,Quibdó,5,9.0
43425,Cúcuta,4,6.6
43426,Neiva,1,7.0
43427,Santa Marta,3,18.8
43428,Cali,4,18.4
43429,Riohacha,4,11.1
43430,Pereira,2,23.1
43431,Pasto,5,13.7
43432,Bucaramanga,3,14.1
43433,Quibdó,2,23.7
43434,Manizales,3,24.5
43435,Armenia,5,11.7
43436,Cartagena,2,24.6
43437,Valledupar,4,6.5
43438,Medellín,1,7.2
43439,Pereira,1,13.0
43440,Quibdó,3,8.0
43441,Montería,3,13.0
43442,Mitú,5,13.7
43443,Valledupar,1,24.8
43444,Cali,3,6.9
43445,Riohacha,1,20.2
43446,Neiva,3,7.9
43447,Florencia,2,20.7
43448,Bucaramanga,4,14.4
43449,Ibagué,4,8.4
43450,Santa Marta,1,7.0
43451,Ibagué,4,12.0
43452,Cartagena,1,14.9
43453,Quibdó,3,24.4
43454,Valledupar,1,16.2
43455,Florencia,3,4.8
43456,Valledupar,5,12.1
43457,Mitú,4,20.3
43458,Bogotá,3,10.2
43459,Riohacha,2,10.6
43460,Medellín,1,15.1
43461,Cartagena,5,4.9
43462,Cali,1,21.4
43463,Ibagué,5,5.2
43464,Cali,4,5.0
43465,Pasto,2,17.7
43466,Pereira,4,8.4
43467,Pasto,5,4.6
43468,Cartagena,3,19.5
43469,Villavicencio,1,15.2
43470,Bucaramanga,4,13.3
43471,Ipiales,1,16.6
43472,Montería,3,9.9
43473,Sincelejo,5,16.8
43474,Popayán,1,12.1
43475,Neiva,1,7.4
43476,Santa Marta,3,11.9
43477,Cúcuta,1,20.4
43478,Barranquilla,1,18.5
43479,Manizales,5,10.4
43480,Ibagué,3,22.3
43481,Pasto,3,22.4
43482,Medellín,2,15.1
43483,Riohacha,1,23.1
43484,Valledupar,1,11.9
43485,Barranquilla,1,10.0
43486,Cúcuta,2,15.6
43487,Santa Marta,1,23.0
43488,Sincelejo,5,17.4
43489,Neiva,1,19.6
43490,Cartagena,4,19.4
43491,Cúcuta,5,16.6
43492,Bucaramanga,2,12.7
43493,Neiva,5,20.0
43494,Villavicencio,2,10.8
43495,Villavicencio,3,10.8
43496,Pereira,5,16.3
43497,Cúcuta,2,22.4
43498,Santa Marta,2,11.6
43499,Villavicencio,5,18.4
43500,Armenia,2,21.1
43501,Quibdó,3,17.3
43502,Valledupar,4,23.6
43503,Pasto,1,8.3
43504,Santa Marta,5,24.3
43505,Cartagena,5,17.8
43506,Bogotá,1,6.5
43507,Sincelejo,2,5.2
43508,Florencia,3,12.9
43509,Pereira,1,4.6
43510,Pereira,1,6.4
43511,Medellín,4,24.3
43512,Cartagena,1,9.9
43513,Florencia,5,15.0
43514,Riohacha,1,21.4
43515,Neiva,1,17.0
43516,Neiva,1,6.9
43517,Cali,5,21.9
43518,Bucaramanga,2,9.2
43519,Bogotá,1,9.8
43520,Manizales,4,6.6
43521,Riohacha,1,18.8
43522,Sincelejo,1,9.3
43523,Neiva,3,19.4
43524,Valledupar,3,22.1
43525,Villavicencio,4,12.8
43526,Villavicencio,5,22.5
43527,Villavicencio,3,20.5
43528,Cúcuta,4,13.1
43529,Florencia,3,11.6
43530,Mitú,3,15.7
43531,Armenia,5,15.6
43532,Quibdó,5,24.0
43533,Ipiales,4,23.0
43534,Villavicencio,4,6.3
43535,Neiva,2,16.3
43536,Sincelejo,2,15.1
43537,Riohacha,4,22.8
43538,Santa Marta,5,14.7
43539,Sincelejo,1,14.0
43540,Popayán,3,13.5
43541,Cartagena,4,16.1
43542,Santa Marta,3,10.1
43543,Santa Marta,4,14.6
43544,Florencia,2,4.8
43545,Cartagena,5,7.9
43546,Valledupar,1,12.0
43547,Ipiales,5,7.4
43548,Cartagena,4,15.7
43549,Pereira,4,23.6
43550,Santa Marta,4,4.8
43551,Santa Marta,4,22.9
43552,Cúcuta,2,10.6
43553,Ipiales,1,10.9
43554,Cali,3,21.3
43555,Villavicencio,2,6.2
43556,Ipiales,3,12.1
43557,Barranquilla,2,8.6
43558,Armenia,2,22.9
43559,Riohacha,3,7.3
43560,Ipiales,3,18.0
43561,Manizales,1,4.7
43562,Valledupar,2,17.5
43563,Pasto,4,24.5
43564,Ipiales,2,11.7
43565,Santa Marta,2,18.8
43566,Armenia,5,21.5
43567,Valledupar,2,7.2
43568,Pereira,3,5.6
43569,Santa Marta,2,4.8
43570,Villavicencio,5,18.0
43571,Manizales,3,20.6
43572,Tunja,3,18.6
43573,Ibagué,5,13.5
43574,Cartagena,2,8.9
43575,Santa Marta,4,15.6
43576,Tunja,4,11.9
43577,Cúcuta,2,9.6
43578,Cali,5,7.9
43579,Quibdó,4,12.1
43580,Bogotá,1,16.7
43581,Barranquilla,5,9.0
43582,Bogotá,5,8.3
43583,Barranquilla,1,24.1
43584,Ipiales,1,15.0
43585,Cali,4,12.8
43586,Florencia,5,21.8
43587,Neiva,1,16.9
43588,Barranquilla,4,17.3
43589,Montería,5,13.3
43590,Armenia,3,23.5
43591,Riohacha,1,12.2
43592,Ibagué,2,9.5
43593,Santa Marta,2,6.2
43594,Ipiales,2,20.8
43595,Armenia,2,9.2
43596,Ipiales,3,15.9
43597,Medellín,1,11.5
43598,Ibagué,2,18.1
43599,Neiva,5,7.1
43600,Medellín,5,19.7
43601,Manizales,3,13.4
43602,Tunja,5,20.6
43603,Ipiales,1,13.9
43604,Popayán,4,7.2
43605,Montería,1,19.7
43606,Quibdó,5,17.4
43607,Bogotá,3,13.5
43608,Ibagué,5,22.1
43609,Cúcuta,1,16.5
43610,Sincelejo,1,20.2
43611,Neiva,2,10.7
43612,Medellín,1,12.7
43613,Armenia,1,7.7
43614,Riohacha,3,11.7
43615,Valledupar,4,13.4
43616,Barranquilla,3,13.4
43617,Riohacha,5,20.0
43618,Riohacha,3,24.1
43619,Pereira,3,16.1
43620,Mitú,4,12.1
43621,Neiva,2,19.6
43622,Santa Marta,3,16.3
43623,Sincelejo,3,19.2
43624,Sincelejo,1,19.8
43625,Valledupar,1,9.7
43626,Manizales,1,17.0
43627,Quibdó,1,23.6
43628,Valledupar,4,6.8
43629,Popayán,3,18.5
43630,Riohacha,4,21.7
43631,Riohacha,1,12.1
43632,Montería,1,8.1
43633,Cartagena,3,13.5
43634,Quibdó,4,13.6
43635,Cartagena,1,22.9
43636,Riohacha,4,13.6
43637,Cali,5,14.7
43638,Pereira,5,10.3
43639,Popayán,2,12.3
43640,Ibagué,3,9.1
43641,Popayán,5,5.5
43642,Quibdó,5,23.5
43643,Barranquilla,2,23.7
43644,Popayán,4,24.7
43645,Quibdó,3,6.1
43646,Barranquilla,5,15.3
43647,Santa Marta,1,24.7
43648,Manizales,2,9.7
43649,Barranquilla,2,23.8
43650,Florencia,1,8.2
43651,Bogotá,2,18.3
43652,Valledupar,4,8.4
43653,Ibagué,2,7.8
43654,Manizales,5,14.5
43655,Sincelejo,1,12.2
43656,Barranquilla,1,12.9
43657,Riohacha,2,23.2
43658,Sincelejo,4,14.3
43659,Sincelejo,4,16.9
43660,Villavicencio,5,6.3
43661,Florencia,1,13.6
43662,Cali,4,20.3
43663,Cúcuta,5,20.8
43664,Pereira,3,23.4
43665,Medellín,3,15.3
43666,Popayán,4,8.9
43667,Barranquilla,1,12.8
43668,Popayán,2,9.6
43669,Neiva,1,15.3
43670,Sincelejo,3,8.9
43671,Riohacha,5,23.7
43672,Montería,5,7.2
43673,Pasto,1,4.8
43674,Medellín,1,16.4
43675,Mitú,5,22.2
43676,Riohacha,1,17.7
43677,Santa Marta,5,23.2
43678,Montería,3,24.2
43679,Neiva,2,24.3
43680,Riohacha,1,21.3
43681,Popayán,2,5.0
43682,Bucaramanga,5,16.3
43683,Tunja,1,5.4
43684,Valledupar,4,17.6
43685,Cali,3,24.9
43686,Cúcuta,2,22.7
43687,Armenia,1,18.4
43688,Cúcuta,2,22.9
43689,Bucaramanga,4,21.9
43690,Barranquilla,4,15.3
43691,Montería,4,12.6
43692,Bogotá,2,23.9
43693,Medellín,3,5.5
43694,Bogotá,5,4.8
43695,Tunja,2,7.9
43696,Tunja,4,5.7
43697,Riohacha,3,22.2
43698,Barranquilla,4,23.0
43699,Pereira,5,10.9
43700,Ipiales,1,12.2
43701,Ipiales,4,22.5
43702,Montería,1,16.3
43703,Riohacha,4,19.5
43704,Cali,5,7.0
43705,Florencia,1,5.1
43706,Valledupar,5,9.8
43707,Sincelejo,1,20.3
43708,Cúcuta,5,5.5
43709,Sincelejo,4,10.1
43710,Ibagué,2,21.1
43711,Florencia,5,10.6
43712,Santa Marta,2,24.8
43713,Pasto,3,6.3
43714,Valledupar,4,7.5
43715,Armenia,2,17.4
43716,Montería,2,15.2
43717,Medellín,4,14.6
43718,Neiva,4,10.9
43719,Valledupar,3,14.3
43720,Neiva,3,15.7
43721,Montería,2,17.4
43722,Armenia,5,22.8
43723,Neiva,1,20.7
43724,Manizales,1,23.7
43725,Pereira,2,18.1
43726,Medellín,4,15.4
43727,Neiva,1,15.1
43728,Ipiales,5,14.9
43729,Armenia,1,17.7
43730,Florencia,5,24.2
43731,Cúcuta,3,21.7
43732,Mitú,5,17.2
43733,Popayán,3,20.5
43734,Manizales,1,4.6
43735,Florencia,4,20.9
43736,Ibagué,4,19.4
43737,Ipiales,3,9.5
43738,Barranquilla,4,21.2
43739,Medellín,5,12.6
43740,Pereira,4,6.5
43741,Bogotá,2,6.1
43742,Florencia,5,6.8
43743,Cali,3,7.9
43744,Santa Marta,5,12.9
43745,Tunja,5,5.0
43746,Cúcuta,3,21.8
43747,Neiva,4,7.3
43748,Cúcuta,1,21.2
43749,Tunja,1,24.5
43750,Bucaramanga,2,21.7
43751,Villavicencio,1,19.5
43752,Cali,5,10.4
43753,Medellín,4,21.5
43754,Sincelejo,3,23.8
43755,Montería,3,22.5
43756,Neiva,5,11.3
43757,Cali,5,17.5
43758,Bucaramanga,2,5.1
43759,Villavicencio,3,6.2
43760,Quibdó,1,15.7
43761,Florencia,2,12.4
43762,Bogotá,1,9.3
43763,Villavicencio,4,9.3
43764,Montería,3,12.7
43765,Ipiales,2,24.0
43766,Santa Marta,2,19.8
43767,Pereira,5,8.2
43768,Cartagena,2,9.4
43769,Florencia,5,16.6
43770,Medellín,5,21.5
43771,Cali,3,18.9
43772,Manizales,2,12.0
43773,Santa Marta,2,21.0
43774,Cúcuta,2,5.9
43775,Sincelejo,2,5.7
43776,Valledupar,3,13.9
43777,Pasto,2,22.0
43778,Riohacha,3,21.9
43779,Tunja,2,12.3
43780,Medellín,2,21.6
43781,Pereira,5,23.3
43782,Ibagué,4,14.5
43783,Pasto,4,11.6
43784,Manizales,5,8.1
43785,Cali,4,13.4
43786,Pereira,4,21.8
43787,Manizales,4,22.0
43788,Ipiales,5,7.5
43789,Manizales,2,24.6
43790,Manizales,3,16.0
43791,Barranquilla,1,17.4
43792,Neiva,3,10.5
43793,Medellín,5,10.9
43794,Bucaramanga,3,7.5
